1.236134290695190430e+00
1.259429574012756348e+00
2.227743342518806458e-02
4.355763196945190430e-01
4.449953883886337280e-02
5.669978260993957520e-02
3.222864121198654175e-02
1.204076886177062988e+00
5.673281550407409668e-01
1.368494272232055664e+00
1.030099153518676758e+00
4.446791410446166992e-01
6.106170415878295898e-01
1.150031447410583496e+00
4.774627685546875000e-01
4.095887541770935059e-01
9.662296772003173828e-01
4.098342359066009521e-01
1.824959754943847656e+00
6.722351312637329102e-01
5.627129673957824707e-01
2.991993427276611328e-01
4.305559635162353516e+00
2.145407676696777344e+00
2.328014373779296875e+00
4.571408081054687500e+01
6.764959716796875000e+01
1.433300018310546875e+02
3.262135696411132812e+01
4.103842926025390625e+01
1.310256347656250000e+02
4.365768814086914062e+01
7.302422332763671875e+01
1.310357818603515625e+02
3.306145477294921875e+01
6.220962142944335938e+01
1.354018096923828125e+02
1.557209014892578125e+00
1.561983585357666016e+00
5.718116760253906250e-01
5.792580842971801758e-01
4.515761435031890869e-01
1.632541045546531677e-02
5.837595090270042419e-03
3.339617978781461716e-03
5.103732459247112274e-03
3.305629128590226173e-03
1.423329464159905910e-03
3.111046040430665016e-03
3.377998247742652893e-03
6.006265059113502502e-03
3.728999057784676552e-03
4.698509816080331802e-03
1.339999311240946645e-20
1.339999311240946645e-20
1.339999311240946645e-20
1.339999311240946645e-20
1.232228875160217285e+00
1.254889607429504395e+00
2.266436815261840820e-02
4.345400035381317139e-01
4.432299360632896423e-02
5.635198205709457397e-02
3.132054582238197327e-02
1.195206880569458008e+00
5.635173916816711426e-01
1.364079356193542480e+00
1.020087361335754395e+00
4.422355592250823975e-01
6.072868108749389648e-01
1.144497275352478027e+00
4.741534590721130371e-01
4.073431491851806641e-01
9.575327038764953613e-01
4.071809351444244385e-01
1.814413428306579590e+00
6.692202687263488770e-01
5.598330497741699219e-01
2.976869642734527588e-01
4.260730266571044922e+00
2.133493900299072266e+00
2.317892313003540039e+00
4.549789428710937500e+01
6.738575744628906250e+01
1.428095550537109375e+02
3.244374084472656250e+01
4.085663604736328125e+01
1.305216217041015625e+02
4.343860244750976562e+01
7.271971130371093750e+01
1.305039672851562500e+02
3.290457916259765625e+01
6.196234512329101562e+01
1.349219512939453125e+02
1.557375311851501465e+00
1.562112808227539062e+00
5.843073725700378418e-01
5.918167233467102051e-01
4.516981244087219238e-01
1.625670306384563446e-02
5.817065481096506119e-03
3.321483032777905464e-03
5.080472677946090698e-03
3.284448059275746346e-03
1.416489016264677048e-03
3.099965630099177361e-03
3.359541529789566994e-03
5.978653207421302795e-03
3.716922597959637642e-03
4.680584184825420380e-03
1.339999311240946645e-20
1.339999311240946645e-20
1.339999311240946645e-20
1.339999311240946645e-20
1.230164766311645508e+00
1.252871632575988770e+00
2.285736612975597382e-02
4.340284466743469238e-01
4.424039274454116821e-02
5.618039146065711975e-02
3.087085485458374023e-02
1.190827012062072754e+00
5.615667700767517090e-01
1.361899375915527344e+00
1.014999151229858398e+00
4.410093426704406738e-01
6.056221723556518555e-01
1.141744017601013184e+00
4.725165367126464844e-01
4.062432050704956055e-01
9.532309770584106445e-01
4.058704972267150879e-01
1.809203386306762695e+00
6.677272319793701172e-01
5.584458112716674805e-01
2.969110608100891113e-01
4.238095283508300781e+00
2.127581596374511719e+00
2.312671899795532227e+00
4.538795089721679688e+01
6.725113677978515625e+01
1.425486602783203125e+02
3.235335540771484375e+01
4.076464843750000000e+01
1.302834930419921875e+02
4.332878875732421875e+01
7.256971740722656250e+01
1.302434387207031250e+02
3.282479095458984375e+01
6.183846282958984375e+01
1.346792297363281250e+02
1.557461142539978027e+00
1.562221288681030273e+00
5.905809402465820312e-01
5.980507135391235352e-01
4.517966806888580322e-01
1.622232794761657715e-02
5.806662142276763916e-03
3.312370739877223969e-03
5.068917293101549149e-03
3.273973474279046059e-03
1.413074671290814877e-03
3.094299929216504097e-03
3.350314917042851448e-03
5.964710842818021774e-03
3.710862249135971069e-03
4.671524744480848312e-03
1.339999311240946645e-20
1.339999311240946645e-20
1.339999311240946645e-20
1.339999311240946645e-20
1.305244750976562500e+02
8.055496215820312500e+01
1.843807830810546875e+02
1.176589202880859375e+02
6.481538391113281250e+01
1.093371200561523438e+02
9.349322509765625000e+01
8.000355529785156250e+01
7.953890228271484375e+01
1.099919662475585938e+02
6.152402496337890625e+01
2.251597290039062500e+02
